id,vel_mean,tiempo_terminar,colision,react_time,cant_autos_en_frame,posicion_final,cantidad_de_autos_enviados
474144,1.320545813096712,3.5113563537597656,True,0.05908388806370081,580,3.477395916356629,1911.0
690757,1.2030336187880624,2.113090753555298,True,0.05910362990455204,578,2.4060672375761247,1911.0
488189,0.8368502159556543,2.3110861778259277,True,0.0868656489134395,579,1.6737004319113087,1913.0
264031,1.037272868563802,3.534947395324707,True,0.07992471164543392,580,3.111818605691406,1914.0
14577,0.0,0.8683404922485352,True,0.06625543940166446,578,0.0,1914.0
706385,0.6345406525260475,2.1625680923461914,True,0.07139807836259304,579,1.269081305052095,1915.0
229470,0.9053053698574085,2.1066532135009766,True,0.1013552662748223,580,1.810610739714817,1918.0
63578,0.6928085403555988,4.345447778701782,True,0.06966204842493992,580,2.0784256210667964,1918.0
207735,0.0,1.5357246398925781,True,0.08617002182399705,580,0.0,1920.0
211917,0.5923466894200737,2.786832809448242,True,0.07392052845380202,580,1.1846933788401475,1920.0
815330,0.7190305273608351,4.260397911071777,True,0.07500389640894686,580,2.157091582082505,1920.0
973527,1.7124588663108604,4.182941675186157,True,0.07742493667528491,580,5.1373765989325815,1923.0
676578,0.3030330284104943,23.183355569839478,True,0.08747601702104861,580,5.644302271085019,1923.0
989481,0.8192727231602837,2.7348287105560303,True,0.08530605206924798,580,1.6385454463205673,1925.0
144899,0.8791865829245049,4.178813695907593,True,0.07778717267145621,580,2.6375597487735147,1925.0
904117,0.9734750226357785,5.226846933364868,True,0.08849171380729418,580,3.893900090543114,1925.0
786020,1.0777643270870048,2.4674575328826904,True,0.0904516923272659,581,2.1555286541740095,1929.0
931569,1.169288057123012,3.8228440284729004,True,0.07925785944870808,581,3.507864171369036,1929.0
53246,1.145042765619422,5.302873849868774,True,0.09206006749487125,581,4.580171062477688,1929.0
285723,0.0,1.0211224555969238,True,0.08659890492371936,578,0.0,1929.0
628369,0.5803984634588968,2.5845868587493896,True,0.0681892672396794,579,1.1607969269177936,1930.0
599024,0.9603455667299134,2.2468106746673584,True,0.08940531713712302,580,1.920691133459827,1933.0
772569,0.8309931464003887,3.547147750854492,True,0.07890316533326105,580,2.492979439201166,1933.0
501801,0.0,1.006016731262207,True,0.058034527853010026,581,0.0,1936.0
494228,0.7313941954474271,3.1018688678741455,True,0.07090344955928556,581,1.4627883908948542,1936.0
232875,0.8974068190882137,1990.2324333190918,False,0.07922458079624474,580,10000.701591918441,1937.0
296725,0.0,1.0617742538452148,True,0.08085095107357751,582,0.0,1940.0
327175,0.5552952474169757,3.1761844158172607,True,0.05157836170968133,582,1.1105904948339513,1940.0
286639,0.6768168955073083,4.449472904205322,True,0.06851527590539788,582,2.0304506865219247,1940.0
996118,0.0,1.7699923515319824,True,0.07938794946142759,581,0.0,1942.0
